DIPPR ID,Cp_liq_298K,smiles,temperature,total_atoms,predicted,predicted_stddev
408,2045.2228384945497,C#CC(C)(C)C,298.15,6,23.414223,1.3584038
419,2382.333313598403,C#CC(C)C,298.15,5,22.675035,1.0216748
403,2544.879330126551,C#CCC,298.15,4,22.542479,0.96647394
405,2389.9586467189115,C#CCCC,298.15,5,26.230267,1.4035829
413,2316.66731757398,C#CCCCC,298.15,6,31.383121,1.6379462
2414,2266.2521538803107,C#CCCCCC,298.15,7,36.71908,2.70474
416,2227.9190715236987,C#CCCCCCC,298.15,8,41.699886,3.6682272
426,2228.168262844112,C#CCCCCCCC,298.15,9,47.310535,4.541503
427,2217.6849811088714,C#CCCCCCCCC,298.15,10,52.587093,5.3775725
1179,2595.085222408143,C#CCO,298.15,4,47.26758,5.273944
615,1754.870016821326,C#Cc1ccccc1,298.15,8,44.837055,4.306506
208,2154.5109427992734,C/C(=C\C(C)(C)C)CC(C)(C)C,298.15,12,47.747116,4.996843
225,2122.570854543942,C/C=C(/C)CC,298.15,6,30.849178,1.4507986
2226,2236.8341097398943,C/C=C(\C)CC,298.15,6,30.849178,1.4507986
228,2291.8665815228364,C/C=C/C(C)C,298.15,6,30.239132,1.096181
1036,2088.015674313456,C/C=C/C=O,298.15,5,38.931778,3.386786
211,2232.032350775736,C/C=C/CC,298.15,5,26.75312,0.88150036
218,2167.3805301897746,C/C=C/CCC,298.15,6,31.845345,1.3365389
236,2161.324036158833,C/C=C/CCCC,298.15,7,36.827045,1.9456829
251,2156.7975057856725,C/C=C/CCCCC,298.15,8,42.007034,2.7266297
245,2153.190554525059,C/C=C/CCCCCC,298.15,9,47.38791,3.5754194
3261,2150.3763423298897,C/C=C/CCCCCCC,298.15,10,52.231926,4.4687977
3263,2146.102223536984,C/C=C/CCCCCCCCC,298.15,12,60.349968,6.0049477
272,2138.5774918131547,C/C=C/CCCCCCCCCCCC,298.15,15,74.38055,8.345579
271,2137.59872736503,C/C=C/CCCCCCCCCCCCCCCCC,298.15,20,96.62241,12.83982
619,1716.7014200384538,C/C=C/c1ccccc1,298.15,9,49.11882,3.9883776
205,2272.412612370143,C/C=C\C,298.15,4,20.98616,0.6739553
1273,2298.8494142359405,C/C=C\C(=O)O,298.15,6,59.245136,8.017271
227,2196.779432948605,C/C=C\C(C)C,298.15,6,30.239132,1.096181
1035,2096.519336744469,C/C=C\C=O,298.15,5,38.931778,3.386786
210,2169.9778819477806,C/C=C\CC,298.15,5,26.75312,0.88150036
217,2118.4486720976874,C/C=C\CCC,298.15,6,31.845345,1.3365389
235,2089.614875043791,C/C=C\CCCC,298.15,7,36.827045,1.9456829
276,2147.371492457947,C/C=C\CCCCC,298.15,8,42.007034,2.7266297
244,2153.190554525059,C/C=C\CCCCCC,298.15,9,47.38791,3.5754194
3260,2150.3763423298897,C/C=C\CCCCCCC,298.15,10,52.231926,4.4687977
3262,2146.102223536984,C/C=C\CCCCCCCCC,298.15,12,60.349968,6.0049477
618,1632.085667578344,C/C=C\c1ccccc1,298.15,9,49.11882,3.9883776
343,1779.216736315646,C1=CC=CC=CC=C1,298.15,8,24.821157,4.6345954
315,1923.174342354197,C1=CCC=C1,298.15,5,26.832571,1.6875936
332,1830.6276579996072,C1=CCC=CC1,298.15,6,32.29577,10.1855545
269,1802.3462450538088,C1=CCCC1,298.15,5,28.517561,3.8987913
331,1790.957020400474,C1=CCCC=C1,298.15,6,32.3146,1.8551544
333,1922.3101327811555,C1=CCCC=CCC1,298.15,8,33.247604,8.980662
322,1763.3253987772027,C1=CCCC=CCCC=CCC1,298.15,12,33.247604,8.980663
270,1807.5034424052524,C1=CCCCC1,298.15,6,31.72061,2.5570536
1477,1760.1929978722908,C1=CCOC1,298.15,5,32.396763,1.6609055
2478,1756.4916481053217,C1=COCC1,298.15,5,31.048046,1.4098994
803,1611.7805355677383,C1=Cc2ccccc2C1,298.15,9,49.15196,5.450305
1467,1603.3787937727395,C1CC(C2CCOC2)CO1,298.15,10,58.673645,7.3810406
101,2123.5624717672986,C1CC1,298.15,3,55.76603,18.294306
155,1776.6894317080846,C1CCC(C2CCCCC2)CC1,298.15,12,54.488323,6.7565928
102,1954.359960110374,C1CCC1,298.15,4,55.766026,18.294308
104,1814.7637077021127,C1CCCC1,298.15,5,55.76602,18.294306
137,1840.7285260543315,C1CCCCC1,298.15,6,55.76603,18.29431
159,1841.619992905423,C1CCCCCC1,298.15,7,55.766026,18.294308
160,1920.1938884109973,C1CCCCCCC1,298.15,8,55.76603,18.294308
1479,1719.9699216004922,C1CCOC1,298.15,5,44.44417,22.040176
1452,1727.3072287238242,C1CCOCC1,298.15,6,46.57728,21.189732
154,1658.015813895621,C1CC[C@H]2CCCC[C@@H]2C1,298.15,10,48.85263,6.369927
153,1682.6025456685763,C1CC[C@H]2CCCC[C@H]2C1,298.15,10,48.85263,6.369927
1443,1869.0646889341715,C1COC1,298.15,4,41.768665,22.862537
1421,1744.7487875048237,C1COCCO1,298.15,6,37.564426,25.464869
2422,1644.8604635784573,C1COCOC1,298.15,6,45.50945,16.033339
341,2217.634607101844,C=C(C)/C=C/C,298.15,6,32.31186,1.7459539
207,2337.7438376660657,C=C(C)C,298.15,4,19.62515,0.52937317
1278,1867.105833813354,C=C(C)C(=O)O,298.15,6,54.89596,7.1950946
1351,1896.41423957212,C=C(C)C(=O)OC,298.15,7,38.543198,2.1369534
3899,1866.9628809252545,C=C(C)C(=O)OC(C)(C)C,298.15,10,46.293037,3.9877067
1389,1967.3095027846043,C=C(C)C(=O)OCCCC,298.15,10,50.352146,4.0167527
2353,2019.258414347696,C=C(C)C(=O)OCCCCCCCCCCCCCCCC,298.15,22,100.04014,13.4258585
2873,2313.022869392472,C=C(C)C(=O)OCCO,298.15,9,61.489506,7.496399
2874,1510.7907799967336,C=C(C)C(=O)OCCOC(=O)CC(C)=O,298.15,15,82.0438,11.345549
248,2250.2400664552274,C=C(C)C(C)(C)C,298.15,7,30.86868,1.6864384
230,2226.5813975210185,C=C(C)C(C)C,298.15,6,28.243542,1.0191172
289,2207.81821133516,C=C(C)C(C)CCC,298.15,8,36.577854,2.4292307
290,1877.2344800143983,C=C(C)C1CC=C(C)CC1,298.15,10,51.053715,5.2841163
1037,1827.182751109074,C=C(C)C=O,298.15,5,32.27349,2.5758023
212,2244.3746132616056,C=C(C)CC,298.15,5,25.499872,0.62822235
256,2102.9834916831583,C=C(C)CC(C)(C)C,298.15,8,34.64794,1.9604985
221,2224.7175163205475,C=C(C)CCC,298.15,6,29.835234,0.8858105
2252,2052.9482787891616,C=C(C)CCCCC,298.15,8,39.44281,1.7171837
2251,2053.377476188361,C=C(C)CCCCCC,298.15,9,43.96773,2.608882
3258,2088.687182280096,C=C(C)CCCCCCC,298.15,10,48.554813,3.4642506
7853,2064.351176682396,C=C(C)OC(C)=O,298.15,7,38.136303,1.7088221
613,1714.6155151462951,C=C(C)c1ccccc1,298.15,9,45.952,3.363984
229,2137.431864846632,C=C(CC)CC,298.15,6,30.907927,1.1960639
233,1978.0118297744789,C=C(CC)CCC,298.15,7,34.687397,1.5743839
258,2020.463835832824,C=C(CC)CCCC,298.15,8,39.215546,2.536735
582,1724.369704716433,C=C(CC)c1ccccc1,298.15,10,48.847404,4.4667172
306,2192.936294508413,C=C/C=C/C,298.15,5,27.721127,1.0436286
340,2254.820229213677,C=C/C=C/CC,298.15,6,32.323875,1.5387973
305,2152.509622743732,C=C/C=C\C,298.15,5,27.721127,1.0436286
318,1897.6794820385064,C=C1C=CC(C(C)C)CC1,298.15,10,48.465973,4.069894
841,1626.9288799356211,C=C1CCC2CC1C2(C)C,298.15,10,42.64933,4.1622343
311,2238.410201005648,C=C=C(C)C,298.15,5,27.368885,1.230246
304,2103.202044317736,C=C=CCC,298.15,5,27.365505,1.2964383
202,2581.690265389416,C=CC,298.15,3,13.544442,0.38856363
309,2238.124365320164,C=CC(=C)C,298.15,5,25.20921,0.8929777
1277,2009.1326152446068,C=CC(=O)O,298.15,5,44.899612,5.2077627
1341,1879.9247608731664,C=CC(=O)OC,298.15,6,34.674038,1.9418088
2343,1843.479445004518,C=CC(=O)OC(C)C,298.15,8,39.220066,2.5217824
2389,1912.0013597270515,C=CC(=O)OC(C)CC,298.15,9,43.477604,3.7034311
1342,1737.958796962065,C=CC(=O)OCC,298.15,7,38.71026,2.17232
2384,1840.2477870681405,C=CC(=O)OCC(C)C,298.15,9,45.063137,3.685237
7850,1487.383612438377,C=CC(=O)OCC(C)O,298.15,9,57.608246,6.547456
1343,1906.5982423733549,C=CC(=O)OCCC,298.15,8,42.870613,2.846098
5899,1683.007513817969,C=CC(=O)OCCC(=O)O,298.15,10,77.484436,11.655031
3339,1705.1457600109889,C=CC(=O)OCCCCCCOC(=O)C=C,298.15,16,85.43719,11.489084
6883,2322.240479115318,C=CC(=O)OCCO,298.15,8,59.809757,7.3638153
231,2244.1634784240146,C=CC(C)(C)C,298.15,6,25.393347,0.7557812
213,2227.334696389435,C=CC(C)C,298.15,5,23.063063,0.5437883
321,2007.1509604275395,C=CC(C)C=C,298.15,6,26.899698,0.9542928
222,2299.545093246653,C=CC(C)CC,298.15,6,28.81259,0.84440005
3303,1666.3811710796545,C=CC(C)OC(C)=O,298.15,8,39.424664,2.3219123
3880,2062.4984084806665,C=CC(C)OCCO,298.15,8,53.084846,5.8999195
239,2196.992905744112,C=CC(CC)CC,298.15,7,33.534424,1.2958585
241,2187.557795036,C=CC(CC)CCC,298.15,8,37.491684,2.076106
3319,1657.5939721657255,C=CC(OC(C)=O)OC(C)=O,298.15,11,54.97291,5.4918623
2285,1740.700864266276,C=CC1CC=C(C)CC1,298.15,9,47.05273,4.392564
285,1851.9207771101087,C=CC1CC=CCC1,298.15,8,42.52763,4.078158
246,1863.5918022107155,C=CC1CCCCC1,298.15,8,40.233738,2.714828
3366,1677.0600628670206,C=CC1COC(=O)O1,298.15,8,70.784874,9.460707
303,2286.143704780018,C=CC=C,298.15,4,20.357779,0.48516667
1034,2161.4092214631155,C=CC=O,298.15,4,28.244818,1.635388
204,2287.738553466497,C=CCC,298.15,4,19.809229,0.35739625
223,2116.273636819685,C=CCC(C)C,298.15,6,28.668707,0.69466245
226,2146.9696786720315,C=CCC(C)CC,298.15,7,33.40792,1.4174093
242,2132.985433318393,C=CCC(C)CCC,298.15,8,38.472183,2.2160363
292,1789.857225730043,C=CCC1=CCCCC1,298.15,9,47.73565,5.159398
307,2159.1950975608643,C=CCC=C,298.15,5,24.776009,0.59376407
313,2122.576718202148,C=CCC=CC,298.15,6,31.076473,1.4720517
209,2215.374895708156,C=CCCC,298.15,5,25.145538,0.44880426
1056,2055.966170107368,C=CCCC(C)=O,298.15,7,41.627502,4.376576
2240,2032.85648552338,C=CCCC(C)C,298.15,7,33.574417,1.2373372
216,2175.367925196224,C=CCCCC,298.15,6,30.49804,0.70037043
268,2044.430346017236,C=CCCCC(C)C,298.15,8,38.9511,1.7391528
234,2158.413051608573,C=CCCCCC,298.15,7,35.539543,0.93705034
3251,2053.3650094894856,C=CCCCCC(C)C,298.15,9,44.22794,2.727553
250,2150.306587338893,C=CCCCCCC,298.15,8,40.84901,1.4681498
3259,2060.512041048916,C=CCCCCCC(C)C,298.15,10,49.088608,3.5992875
259,2137.538803399356,C=CCCCCCCC,298.15,9,45.606472,2.094143
342,2076.556809979838,C=CCCCCCCC=C,298.15,10,50.08684,3.7171965
260,2138.603060259739,C=CCCCCCCCC,298.15,10,50.168015,3.0667057
261,2137.625804437398,C=CCCCCCCCCC,298.15,11,54.77533,4.173005
262,2141.3381777090394,C=CCCCCCCCCCC,298.15,12,59.174805,5.117978
263,2154.066786154798,C=CCCCCCCCCCCC,298.15,13,64.45357,6.0371165
264,2155.3952160047925,C=CCCCCCCCCCCCC,298.15,14,69.15651,6.8617325
265,2153.3983764146387,C=CCCCCCCCCCCCCC,298.15,15,74.43191,7.673297
266,2166.31784585486,C=CCCCCCCCCCCCCCC,298.15,16,79.260765,8.417377
281,2154.5086161284607,C=CCCCCCCCCCCCCCCC,298.15,17,84.230255,9.483828
267,2163.3271755654378,C=CCCCCCCCCCCCCCCCC,298.15,18,88.65825,10.437951
283,2162.1966473596863,C=CCCCCCCCCCCCCCCCCC,298.15,19,92.62013,11.291637
1167,2593.226756023891,C=CCO,298.15,4,47.470497,3.9032278
3307,1926.3118253737216,C=CCOC(=O)C=C,298.15,8,43.182373,3.5654225
3308,1346.2227196517506,C=CCOC(=O)c1ccccc1C(=O)OCC=C,298.15,18,85.01134,11.5080595
1318,1955.9744924317288,C=CCOC(C)=O,298.15,7,39.565712,2.2933373
3863,2023.868059037855,C=CCOCC(C)O,298.15,8,51.761894,5.6621556
1464,1929.444665404692,C=CCOCC1CO1,298.15,8,49.632748,5.0226383
1453,1880.9444980475207,C=CCOCC=C,298.15,7,35.663204,2.5095415
1487,1878.628720798917,C=CCOOC(C)(C)C,298.15,9,36.898113,2.4093175
2390,1875.715196498954,C=COC(=O)C(C)(C)C,298.15,9,40.807106,3.2986884
1331,1794.1833067349626,C=COC(=O)CC,298.15,7,38.62462,2.0033388
1321,1992.4007864041823,C=COC(C)=O,298.15,6,34.274517,1.6195816
1414,1895.771438359116,C=COC=C,298.15,5,25.865602,1.260228
1311,1923.584209463323,C=COC=O,298.15,5,29.855206,1.988685
1445,2161.306299114006,C=COCC,298.15,5,27.41177,1.2455572
1447,2140.299093274696,C=COCCCC,298.15,7,36.865654,1.8491961
612,1725.753891574094,C=Cc1ccc(C)cc1,298.15,9,49.761528,4.141157
607,1661.610589439464,C=Cc1ccc(CC)cc1,298.15,10,53.187786,4.5029793
603,1739.1619493299418,C=Cc1cccc(C)c1,298.15,9,49.138252,4.2259097
606,1701.8500195479965,C=Cc1cccc(CC)c1,298.15,10,53.180386,5.049561
601,1748.8267102561376,C=Cc1ccccc1,298.15,8,43.28445,2.5444174
602,1732.9813021910977,C=Cc1ccccc1C,298.15,9,47.455536,3.6225243
605,1677.7557238009824,C=Cc1ccccc1CC,298.15,10,50.49937,4.7248554
404,2315.6289033035027,CC#CC,298.15,4,25.098423,1.5432774
412,2088.895802764553,CC#CCC,298.15,5,27.189856,2.0877695
1066,2053.036995110672,CC(=O)C(C)(C)C,298.15,7,38.364964,2.151466
3053,1928.169103948335,CC(=O)C(C)=O,298.15,6,38.71829,2.490469
1061,2090.5839575602345,CC(=O)C(C)C,298.15,6,36.81466,2.3084188
9851,2277.376491966822,CC(=O)C(C)O,298.15,6,50.41465,6.20904
1065,2164.3300706147274,CC(=O)C=C(C)C,298.15,7,42.393696,3.8691044
7878,1883.431565847045,CC(=O)CC(=O)OC(C)(C)C,298.15,11,59.52554,6.7407007
2854,1878.5920292736168,CC(=O)CC(C)(C)O,298.15,8,54.002487,6.598591
1076,2080.066631548615,CC(=O)CC(C)=O,298.15,7,45.7455,5.600094
1054,2136.2669420299853,CC(=O)CC(C)C,298.15,7,38.926666,3.091063
1064,2032.856139869424,CC(=O)CCC(C)C,298.15,8,43.07989,4.3295355
2889,1683.503942178877,CC(=O)CO,298.15,5,54.48324,7.3376875
1252,2063.1400192549604,CC(=O)O,298.15,4,53.608524,8.100799
2321,1982.015700436555,CC(=O)OC(C)(C)C,298.15,8,37.624893,1.5835594
1291,1857.7274028538443,CC(=O)OC(C)=O,298.15,7,47.943913,2.6595283
1319,1906.404439456664,CC(=O)OC(C)C,298.15,7,36.52065,1.433401
2380,1531.7218661972242,CC(=O)OC(C)OC(C)=O,298.15,10,54.5134,4.706398
1895,2162.1124268286617,CC(=O)OC1CC(C)OC(C)O1,298.15,12,49.053696,4.669446
1316,1959.028531014594,CC(=O)OCC(C)C,298.15,8,42.05304,2.3550887
2370,1760.8509886411096,CC(=O)OCC(COC(C)=O)OC(C)=O,298.15,15,80.94241,10.127844
7894,1481.6809962555571,CC(=O)OCC1OC(OC2(COC(=O)C(C)C)OC(COC(C)=O)C(OC(=O)C(C)C)C2OC(=O)C(C)C)C(OC(=O)C(C)C)C(OC(=O)C(C)C)C1OC(=O)C(C)C,298.15,59,102.35282,16.4248
1317,1943.3354763590776,CC(=O)OCCC(C)C,298.15,9,47.484695,3.4364681
1387,1759.610295064008,CC(=O)OCCOC(C)=O,298.15,10,58.323887,5.3955946
1359,1628.5328679926768,CC(=O)OCc1ccccc1,298.15,11,60.230087,5.706582
1290,2049.534506486478,CC(=O)OO,298.15,5,63.428856,9.901781
7868,1684.7792631791197,CC(=O)Oc1ccccc1,298.15,10,53.00402,4.1038923
62,1803.3833510813604,CC(C)(C)C1CCCCC1,298.15,10,47.88445,5.6873007
53,2076.38436654492,CC(C)(C)CC(C)(C)C,298.15,9,38.297497,2.7935019
58,2084.9345482375143,CC(C)(C)CCC(C)(C)C,298.15,10,42.685356,3.6170692
1113,2894.963792944884,CC(C)(C)CO,298.15,6,53.117863,4.7136383
1423,2060.94345759642,CC(C)(C)OC(C)(C)C,298.15,9,36.047073,1.5831062
2306,1888.0988143478687,CC(C)(C)OC=O,298.15,7,36.70926,2.4541478
1205,1821.03612963775,CC(C)(C)OCC(O)COC(C)(C)C,298.15,14,69.25409,8.0963
1473,2340.9502055558205,CC(C)(C)OO,298.15,6,67.733955,10.987882
1482,1937.942123834512,CC(C)(C)OOC(C)(C)C,298.15,10,35.470882,2.1366835
521,1783.856052017418,CC(C)(C)c1ccccc1,298.15,10,46.24483,3.5319653
1223,2860.5181240082843,CC(C)(O)CO,298.15,6,68.320915,9.056048
1472,1219.4782470059342,CC(C)(OO)c1ccccc1,298.15,11,72.62906,8.857151
232,2088.446155961807,CC(C)=C(C)C,298.15,6,31.740753,1.2004672
3054,1842.727537165054,CC(C)=C=O,298.15,5,30.986713,1.7478343
257,2141.837083040917,CC(C)=CC(C)(C)C,298.15,8,34.789536,1.9587618
1051,2175.690083305037,CC(C)=O,298.15,4,30.656261,1.4352728
4,2434.1786769033624,CC(C)C,298.15,4,18.305923,0.46556318
1069,2063.516181068645,CC(C)C(=O)C(C)C,298.15,8,41.833206,2.8231635
1260,2063.0312158309284,CC(C)C(=O)O,298.15,6,55.60505,7.130187
3292,1767.7029384472755,CC(C)C(=O)OC(=O)C(C)C,298.15,11,56.50623,5.5533514
2888,2052.192020792536,CC(C)C(=O)OCC(C)(C)C(O)C(C)C,298.15,15,70.50655,8.653947
3301,1853.476357944196,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,298.15,20,98.89701,15.849926
25,2131.804417953884,CC(C)C(C)(C)C,298.15,7,31.62692,0.9988097
54,2127.8592967049667,CC(C)C(C)(C)C(C)C,298.15,9,40.957054,2.4252052
15,2194.3655612754246,CC(C)C(C)C,298.15,6,29.545897,0.6852521
52,2122.4478705460388,CC(C)C(C)C(C)(C)C,298.15,9,39.554592,2.2173429
43,2177.721153694165,CC(C)C(C)C(C)C,298.15,8,37.498745,1.5954217
1124,2784.4403892946298,CC(C)C(C)O,298.15,6,47.707283,3.549549
115,1792.5407415123375,CC(C)C1CCCC1,298.15,8,39.595078,3.1010723
150,1917.334145882286,CC(C)C1CCCCC1,298.15,9,44.193344,3.795148
2089,2109.138480566183,CC(C)CC(=O)CC(C)CC(C)C,298.15,13,62.17858,6.7911167
1261,1966.254884633395,CC(C)CC(=O)O,298.15,7,62.22554,8.405613
41,2086.6224813544445,CC(C)CC(C)(C)C,298.15,8,34.94758,0.9122385
23,2239.0268189588464,CC(C)CC(C)C,298.15,7,33.968273,0.8729738
1130,2671.977259939666,CC(C)CC(C)O,298.15,7,50.15882,3.7874708
61,1930.2434102210327,CC(C)CC1CCCCC1,298.15,10,48.893105,4.8534703
1032,2205.896135135193,CC(C)CC=O,298.15,6,36.42556,2.7321405
47,2155.0919638156565,CC(C)CCC(C)(C)C,298.15,9,39.570206,2.253624
35,2183.299132102308,CC(C)CCC(C)C,298.15,8,37.8304,1.5344332
176,2146.4225273496827,CC(C)CCCC(C)C,298.15,9,42.730976,2.5266056
2099,2139.55238139787,CC(C)CCCCC(C)C,298.15,10,47.863644,3.3408647
1139,2232.045383637974,CC(C)CCCCCCCO,298.15,11,72.37652,8.590506
1123,2381.389278428532,CC(C)CCO,298.15,6,52.95025,4.6197653
1361,1982.766095785672,CC(C)CCOC(=O)CC(C)C,298.15,12,56.725224,5.2117114
1106,2452.499122282003,CC(C)CO,298.15,5,48.611183,3.6394587
1360,1944.055226731908,CC(C)COC(=O)C(C)C,298.15,10,46.653774,3.517167
1491,1955.6273848061448,CC(C)COC(C)(C)C,298.15,9,37.605446,2.1547575
1433,2131.3078479010064,CC(C)COC(C)C,298.15,8,36.848022,1.9918643
1305,2122.836778491848,CC(C)COC=O,298.15,7,39.98394,3.0984406
519,1798.6449077952095,CC(C)Cc1ccccc1,298.15,10,47.70421,3.3021736
1104,2609.340868325273,CC(C)O,298.15,4,42.201538,2.8277044
1403,2122.507373753631,CC(C)OC(C)C,298.15,7,31.743513,1.255392
537,1937.7014616536603,CC(C)c1cc(C(C)C)cc(C(C)C)c1,298.15,15,59.67168,6.03412
544,1794.138854992903,CC(C)c1ccc(C(C)C)cc1,298.15,12,54.685307,4.8022842
543,1771.1921393023,CC(C)c1cccc(C(C)C)c1,298.15,12,55.166367,5.1332207
510,1741.773556618271,CC(C)c1ccccc1,298.15,9,44.207146,2.3241415
90,2053.020133450485,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,298.15,16,60.172703,7.0384374
3858,2141.1604336842506,CC(CO)OC(C)(C)C,298.15,9,53.3281,5.2795672
2120,1874.6321862858565,CC(CO)c1ccccc1,298.15,10,65.12767,7.585182
1488,2014.9576700362104,CC(COC(C)(C)C)OCC(C)OC(C)(C)C,298.15,17,63.37494,6.7798266
5880,2344.7758283663047,CC(O)C(=O)O,298.15,6,72.00721,11.417397
1232,3687.3417080445465,CC(O)C(O)CO,298.15,7,92.55596,14.7847185
1888,1973.8678534462863,CC(O)CC=O,298.15,6,52.624653,6.552224
1221,2320.8947632700074,CC(O)CCO,298.15,6,77.83478,11.384993
1211,2508.1328928490384,CC(O)CO,298.15,5,68.90073,8.273691
3856,2273.264594980372,CC(O)COC(C)(C)C,298.15,9,49.14484,4.565318
2897,2322.795035204352,CC(O)COC(C)C,298.15,8,49.172955,4.4393234
3895,2421.818710996059,CC(O)COC(C)COC(C)(C)C,298.15,13,63.83288,7.058457
1208,1957.0175283478493,CC(O)COC(C)COC(C)COC(C)CO,298.15,17,97.34364,16.704203
1209,1895.315563335526,CC(O)COC(C)COC(C)COC(C)COC(C)CO,298.15,21,99.761894,17.82323
7886,1976.27804015088,CC(O)COC(C)c1ccccc1,298.15,13,69.90646,8.27493
1213,2430.9833739178875,CC(O)COCC(C)O,298.15,9,66.77069,8.415446
3852,2186.710300215018,CC(O)COCC(C)OC(C)(C)C,298.15,13,62.254562,7.1488905
1216,2297.163213949439,CC(O)COCC(C)OCC(C)O,298.15,13,80.58351,11.295214
1449,1582.312111000517,CC(OC(C)c1ccccc1)c1ccccc1,298.15,17,70.771034,8.219256
562,1591.7012550243403,CC(c1ccccc1)c1ccccc1,298.15,14,62.969078,6.7289486
220,2173.002264915376,CC/C=C/CC,298.15,6,31.771954,1.3852507
237,2139.7112415805536,CC/C=C/CCC,298.15,7,36.254505,2.099872
277,2129.585489342737,CC/C=C/CCCC,298.15,8,41.374138,2.9413185
3316,2039.157314725842,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,298.15,21,99.28757,16.481913
3331,1976.680393233426,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,298.15,22,100.804634,16.493769
3340,1698.0644406281658,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,298.15,63,121.40989,23.064463
219,2094.758444971784,CC/C=C\CC,298.15,6,31.771954,1.3852507
249,2089.140140425323,CC/C=C\CCC,298.15,7,36.254505,2.099872
108,1922.783247284216,CC1(C)CCCC1,298.15,7,49.416454,14.365027
141,1865.569052138401,CC1(C)CCCCC1,298.15,8,51.14308,13.462979
1440,1963.8592899507923,CC1(C)CO1,298.15,5,29.350183,2.014833
814,1414.1622871767863,CC12CC3CC(C1)CC(C)(C3)C2,298.15,12,50.88515,5.6528277
1077,1832.9966463818257,CC1=CC(=O)CC(C)(C)C1,298.15,10,60.851086,7.9247646
818,1705.702350872809,CC1=CC2CCC1C2,298.15,8,36.005806,3.8800073
821,2024.4658517561293,CC1=CC=C(C(C)C)CC1,298.15,10,46.28483,4.5555644
291,1891.5351384720395,CC1=CCC(=C(C)C)CC1,298.15,10,52.813744,5.447359
822,2004.5666707829405,CC1=CCC(C(C)C)=CC1,298.15,10,49.35134,4.8927946
317,1882.7269237146672,CC1=CCC(C(C)C)C=C1,298.15,10,47.039272,4.437357
840,1636.419701584667,CC1=CCC2CC1C2(C)C,298.15,10,41.54016,4.136627
286,1839.6001305014167,CC1=CCCC1,298.15,6,32.7666,1.8331403
724,1665.7575407645595,CC1=Cc2ccccc2C1,298.15,10,54.47056,6.566495
287,1825.601050409916,CC1C=CCC1,298.15,6,29.460293,1.760297
723,1628.4217393676888,CC1C=Cc2ccccc21,298.15,10,56.48351,6.6057816
119,1913.3611703734675,CC1CC(C)C(C)C1,298.15,8,44.004883,8.786885
288,1829.8216569487904,CC1CC=CC1,298.15,6,32.867474,2.3813734
118,1865.6207497048133,CC1CCC(C)(C)C1,298.15,8,36.99093,3.5326767
151,1905.5294267512472,CC1CCC(C)C(C)C1C,298.15,10,57.68526,11.4742985
117,1913.3611703734675,CC1CCC(C)C1C,298.15,8,39.780838,4.1895714
1173,1572.375396263471,CC1CCC(CO)CC1,298.15,9,72.02331,19.903093
6,1852.1302265933125,CC1CCCC(C)(C)C1,298.15,9,40.671623,3.869359
105,1885.3458377364727,CC1CCCC1,298.15,6,29.867184,2.172472
120,1865.6207497048133,CC1CCCC1(C)C,298.15,8,35.75179,3.6268635
138,1882.481870079397,CC1CCCCC1,298.15,7,35.125202,2.4469562
1400,1809.269952935461,CC1CCCO1,298.15,6,33.203175,1.7003328
835,1561.7143973159316,CC1CCCc2ccccc21,298.15,11,55.935177,6.089328
503,1581.0899477179605,CC1CCc2ccccc21,298.15,10,51.527466,5.728698
1442,2073.96901421252,CC1CO1,298.15,4,27.489656,1.7255911
9850,1827.2890472296297,CC1COC(C)(CO)O1,298.15,9,52.407692,5.8976445
1050,1947.9131836385995,CC1OC(C)OC(C)O1,298.15,9,45.2536,4.6582584
1492,2089.5245900087707,CC1OCCO1,298.15,6,35.77935,2.4138856
214,2180.322841713323,CC=C(C)C,298.15,5,25.83963,0.8767866
824,1665.7995305367967,CC=C1CC2C=CC1C2,298.15,9,40.67633,3.4791307
308,2237.7570375967744,CC=C=CC,298.15,5,28.188194,1.8005196
604,1866.2489812002143,CC=CCCc1ccccc1C,298.15,12,56.137547,6.2701564
3302,1780.0331239310292,CC=CCOC(C)=O,298.15,8,45.327324,3.8416796
3879,2157.277668551281,CC=CCOCCO,298.15,8,57.747414,7.4083157
1420,2468.6807034692342,CC=Cc1ccc(OC)cc1,298.15,11,61.995895,7.137312
3,2723.6156059248588,CCC,298.15,3,14.403953,0.48694444
1095,2095.8764752246943,CCC(=O)C(C)C,298.15,7,40.284817,2.4958029
1053,2216.565961446799,CCC(=O)CC,298.15,6,37.492455,2.4591732
1072,2126.16258203754,CCC(=O)CCC(C)C,298.15,9,48.889366,5.223853
1253,2049.1766816970203,CCC(=O)O,298.15,5,51.598507,6.4407988
1292,1787.730856620204,CCC(=O)OC(=O)CC,298.15,9,55.738583,4.6734
7890,1889.3702810414893,CCC(=O)OC(C)COC,298.15,10,51.34491,4.7868633
